filename,width,height,class,xmin,ymin,xmax,ymax
image (82).png,2468,3480,stamp,875,2409,1190,2846
image (820).png,2472,3472,signature,230,2448,567,2756
image (820).png,2472,3472,stamp,1089,2471,1587,3192
image (821).png,2476,3472,signature,272,2309,560,2527
image (821).png,2476,3472,stamp,1034,2398,1522,3136
image (822).png,2476,3476,signature,304,2289,537,2490
image (822).png,2476,3476,stamp,1049,2507,1542,3291
image (823).png,2472,3476,signature,355,2513,563,2798
image (823).png,2472,3476,stamp,1112,2474,1603,3140
image (824).png,2476,3480,signature,270,2303,482,2560
image (824).png,2476,3480,stamp,1352,2521,1862,3250
image (825).png,2472,3480,signature,255,2207,784,2488
image (825).png,2472,3480,stamp,1397,2538,1893,3295
image (826).png,2480,3480,signature,329,2314,769,2639
image (826).png,2480,3480,stamp,1441,2650,1940,3317
image (827).png,2468,3476,signature,249,2362,504,2597
image (827).png,2468,3476,stamp,1581,2541,2073,3257
image (828).png,2468,3480,signature,267,2504,582,2729
image (828).png,2468,3480,stamp,1756,2465,2243,3070
image (829).png,2476,3484,signature,306,2300,646,2558
image (829).png,2476,3484,stamp,1423,2608,1956,3338
image (83).png,2476,3480,signature,1621,2432,1864,2633
image (83).png,2476,3480,stamp,1989,2415,2296,2885
image (830).png,2468,3480,signature,325,2426,638,2673
image (830).png,2468,3480,stamp,1357,2544,1860,3278
image (831).png,2476,3472,signature,401,2202,891,2471
image (831).png,2476,3472,stamp,1443,2610,1956,3360
image (832).png,2472,3480,signature,284,2314,717,2560
image (832).png,2472,3480,stamp,907,2639,1390,3373
image (833).png,2472,3480,signature,1149,2168,1489,2426
image (833).png,2472,3480,stamp,1678,2482,2232,3244
image (834).png,2472,3476,signature,1154,2244,1638,2485
image (834).png,2472,3476,stamp,1774,2462,2281,3078
image (835).png,2468,3476,signature,1159,2401,1490,2580
image (835).png,2468,3476,stamp,1646,2367,2158,3257
image (836).png,2472,3480,signature,1116,2353,1359,2555
image (836).png,2472,3480,stamp,1656,2432,2162,3222
image (837).png,2480,3480,signature,1330,2263,1649,2527
image (837).png,2480,3480,stamp,1518,2650,1929,3250
image (838).png,2476,3476,signature,1188,2177,1503,2395
image (838).png,2476,3476,stamp,1443,2697,1906,3408
image (839).png,2476,3480,signature,1446,2303,1844,2633
image (839).png,2476,3480,stamp,1546,2762,1947,3367
image (84).png,2476,3476,signature,1528,2462,1900,2720
image (84).png,2476,3476,stamp,923,2513,1219,3005
image (840).png,2480,3472,signature,1187,2398,1636,2577
image (840).png,2480,3472,stamp,1490,2722,1920,3348
image (841).png,2476,3480,signature,1296,2499,1626,2673
image (841).png,2476,3480,stamp,348,2398,720,2936
image (842).png,2476,3476,signature,1161,2272,1428,2457
image (842).png,2476,3476,stamp,967,2787,1361,3386
image (843).png,2472,3476,signature,1067,2059,1661,2283
image (843).png,2472,3476,stamp,329,1942,701,2479
image (844).png,2472,3476,signature,1203,2227,1598,2479
image (844).png,2472,3476,stamp,1707,2104,2140,2832
image (845).png,2472,3476,signature,1310,2406,1672,2625
image (845).png,2472,3476,stamp,1723,2502,2189,3201
image (846).png,2468,3480,signature,1210,2191,1353,2420
image (846).png,2468,3480,stamp,1342,2645,1751,3244
image (847).png,2464,3480,signature,1166,2342,1418,2510
image (848).png,2468,3480,signature,1132,2320,1527,2600
image (848).png,2468,3480,stamp,1758,2387,2288,3160
image (849).png,2476,3472,signature,1076,2493,1784,2789
image (849).png,2476,3472,stamp,1579,2845,1991,3455
image (85).png,2476,3480,signature,1443,2409,1882,2633
image (85).png,2476,3480,stamp,983,2392,1288,2813
image (850).png,2472,3480,signature,1150,2286,1442,2588
image (850).png,2472,3480,stamp,1482,2734,1937,3412
image (851).png,2476,3480,signature,1145,2510,1392,2818
image (851).png,2476,3480,stamp,1410,2902,1829,3446
image (852).png,2476,3476,signature,1245,2250,1477,2423
image (852).png,2476,3476,stamp,1773,2115,2285,2865
image (853).png,2476,3476,signature,1179,2406,1452,2647
image (853).png,2476,3476,stamp,1789,2278,2261,2860
image (854).png,2476,3476,signature,1250,2328,1503,2558
image (854).png,2476,3476,stamp,1740,2412,2218,3017
image (855).png,2472,3476,signature,1156,2334,1495,2586
image (855).png,2472,3476,stamp,1500,2770,1908,3403
image (856).png,2476,3484,signature,1296,2389,1504,2603
image (856).png,2476,3484,stamp,1748,2563,2289,3192
image (857).png,2476,3480,signature,1154,2404,1403,2689
image (857).png,2476,3480,stamp,1506,2740,1947,3407
image (858).png,2472,3476,signature,1190,2166,1589,2412
image (858).png,2472,3476,stamp,1357,2653,1797,3369
image (859).png,2472,3480,signature,1129,2359,1618,2650
image (859).png,2472,3480,stamp,1622,2583,2049,3311
image (86).png,2480,3480,signature,1530,2370,1796,2622
image (86).png,2480,3480,stamp,1616,2846,1912,3233
image (860).png,2468,3480,signature,1174,2129,1418,2376
image (860).png,2468,3480,stamp,1718,2342,2183,3194
image (861).png,2468,3480,signature,1158,2420,1440,2633
image (861).png,2468,3480,stamp,1586,2684,2075,3423
image (862).png,2472,3480,signature,1199,2331,1527,2594
image (862).png,2472,3480,stamp,1709,2370,2192,3255
image (863).png,2468,3476,signature,1223,2250,1574,2546
image (863).png,2468,3476,stamp,1740,2412,2240,3218
image (864).png,2476,3480,signature,1112,2151,1700,2443
image (864).png,2476,3480,stamp,1795,2359,2283,3188
image (865).png,2472,3480,signature,253,1882,549,2135
image (865).png,2472,3480,stamp,1527,2157,2102,2925
image (866).png,2476,3476,signature,468,2132,1002,2373
image (866).png,2476,3476,stamp,1499,2009,2074,2877
image (867).png,2472,3484,signature,353,2547,724,2749
image (867).png,2472,3484,stamp,1482,2244,2042,3029
image (868).png,2468,3476,signature,332,2048,700,2227
image (868).png,2468,3476,stamp,1510,2334,2024,3162
image (869).png,2472,3476,signature,253,2507,598,2692
image (869).png,2472,3476,stamp,1656,2535,2104,3140
image (87).png,2480,3480,signature,1396,2460,1654,2645
image (87).png,2480,3480,stamp,1558,2824,1863,3227
image (870).png,2480,3476,signature,376,2121,585,2306
image (870).png,2480,3476,stamp,1640,2127,2080,2781
image (871).png,2476,3476,signature,283,2143,560,2356
image (871).png,2476,3476,stamp,1561,2132,2134,3050
image (872).png,2476,3480,signature,317,2286,569,2521
image (872).png,2476,3480,stamp,1550,2224,2112,3087
image (873).png,2468,3480,signature,320,2325,573,2538
image (873).png,2468,3480,stamp,1650,2286,2221,3126
image (874).png,2480,3476,signature,270,2440,974,2675
image (874).png,2480,3476,stamp,1534,2367,2096,3117
image (875).png,2476,3484,signature,275,2260,657,2513
image (875).png,2476,3484,stamp,860,2659,1317,3394
image (876).png,2468,3480,signature,262,2163,524,2364
image (876).png,2468,3480,stamp,1246,2460,1872,3367
image (877).png,2472,3480,signature,318,2404,574,2622
image (877).png,2472,3480,stamp,1344,2471,1870,3160
image (878).png,2472,3476,signature,371,1998,797,2255
image (878).png,2472,3476,stamp,1275,2552,1812,3128
image (879).png,2468,3480,signature,287,2219,526,2392
image (879).png,2468,3480,stamp,1317,2488,1852,3227
image (88).png,2476,3476,signature,1497,2367,1987,2602
image (88).png,2476,3476,stamp,1379,2804,1691,3246
image (880).png,2476,3480,signature,314,2107,782,2342
image (880).png,2476,3480,stamp,1372,2594,1795,3272
image (881).png,2476,3480,signature,234,2342,493,2521
image (881).png,2476,3480,stamp,1622,2381,2065,2998
image (882).png,2480,3480,signature,463,2140,689,2398
image (882).png,2480,3480,stamp,1387,2376,1825,3048
image (883).png,2480,3480,signature,265,2258,596,2482
image (883).png,2480,3480,stamp,1429,2454,1880,3082
image (884).png,2480,3480,signature,370,1871,794,2146
image (884).png,2480,3480,stamp,1456,2409,1881,3054
image (885).png,2476,3476,signature,321,2406,575,2619
image (885).png,2476,3476,stamp,1513,2541,1980,3184
image (886).png,2472,3480,signature,318,2493,675,2701
image (886).png,2472,3480,stamp,1359,2527,1875,3216
image (887).png,2468,3476,signature,253,2143,863,2390
image (887).png,2468,3476,stamp,1335,2446,1861,3106
image (888).png,2476,3480,signature,281,2112,649,2331
image (888).png,2476,3480,stamp,1524,2348,2098,3188
image (889).png,2468,3480,signature,495,2129,868,2314
image (889).png,2468,3480,stamp,1463,2392,2037,3182
image (89).png,2468,3480,signature,1376,2549,1921,2841
image (89).png,2468,3480,stamp,2048,2611,2350,3076
image (890).png,2468,3480,signature,231,2191,747,2443
image (890).png,2468,3480,stamp,1328,2348,1901,3199
image (891).png,2476,3472,signature,366,2141,707,2381
image (891).png,2476,3472,stamp,1272,2555,1840,3332
image (892).png,2472,3480,signature,244,2297,549,2532
image (892).png,2472,3480,stamp,1415,2622,1988,3323
image (893).png,2480,3476,signature,232,2166,520,2356
image (893).png,2480,3476,stamp,1554,2244,1954,2938
image (894).png,2476,3476,signature,283,2272,566,2518
image (894).png,2476,3476,stamp,1510,2440,1940,3017
image (895).png,2468,3476,signature,233,2149,450,2362
image (895).png,2468,3476,stamp,1434,2115,1964,2865
image (896).png,2550,3501,signature,362,2401,805,2615
image (896).png,2550,3501,stamp,1458,2390,2015,3083
image (897).png,2472,3476,signature,1397,2658,1741,2899
image (897).png,2472,3476,stamp,590,2748,926,3201
image (898).png,2476,3484,signature,1414,2648,1851,2872
image (898).png,2476,3484,stamp,1889,2816,2183,3293
image (899).png,2476,3472,signature,1446,2493,1873,2767
image (899).png,2476,3472,stamp,816,2661,1112,3108
image (9).png,2472,3480,signature,790,2320,1207,2639
image (9).png,2472,3480,stamp,1935,2157,2207,2605
image (90).png,2472,3484,signature,1515,2468,1819,2749
image (90).png,2472,3484,stamp,860,2563,1161,3046
image (900).png,2476,3476,signature,1483,2625,1857,2854
image (900).png,2476,3476,stamp,726,2653,1034,3168
image (901).png,2476,3472,signature,1290,2689,1621,2901
image (901).png,2476,3472,stamp,1969,2706,2274,3170
image (902).png,2480,3480,signature,1509,2516,1801,2790
image (902).png,2480,3480,stamp,600,2572,892,3054
image (903).png,2476,3484,signature,1375,2636,1713,2855
image (903).png,2476,3484,stamp,646,2614,951,3035
image (904).png,2476,3484,signature,1386,2586,1846,2833
image (904).png,2476,3484,stamp,749,2636,1038,3152
image (905).png,2468,3480,signature,1355,2701,1590,2902
image (905).png,2468,3480,stamp,799,2689,1096,3255
image (906).png,2472,3480,signature,1509,2611,1911,2880
image (906).png,2472,3480,stamp,1969,2488,2270,2947
image (907).png,2472,3476,signature,1449,2412,2011,2703
image (907).png,2472,3476,stamp,666,2406,978,2865
image (908).png,2476,3472,signature,1483,2605,1699,2834
image (908).png,2476,3472,stamp,818,2555,1120,3047
image (909).png,2468,3484,signature,1420,2451,1720,2676
image (909).png,2468,3484,stamp,2010,2586,2274,3001
image (91).png,2472,3480,signature,1406,2885,1663,3132
image (91).png,2472,3480,stamp,1047,2807,1337,3250
image (910).png,2480,3484,signature,1420,2575,1758,2782
image (910).png,2480,3484,stamp,221,2530,498,3091
image (911).png,2476,3472,signature,1432,2616,1778,2862
image (911).png,2476,3472,stamp,225,2728,502,3125
image (912).png,2472,3476,signature,1496,2384,1759,2586
image (912).png,2472,3476,stamp,230,2502,516,3017
image (913).png,2472,3480,signature,1506,2588,1709,2852
image (913).png,2472,3480,stamp,724,2661,1047,3143
image (914).png,2472,3480,signature,1417,2555,1681,2801
image (914).png,2472,3480,stamp,1872,2549,2142,3031
image (915).png,2476,3476,signature,1464,2714,1757,2916
image (915).png,2476,3476,stamp,1012,2641,1288,3067
image (916).png,2480,3476,signature,1420,2686,1814,2921
image (916).png,2480,3476,stamp,1949,2804,2220,3212
image (917).png,2476,3476,signature,1415,2625,1728,2837
image (917).png,2476,3476,stamp,942,2675,1223,3168
image (918).png,2476,3480,signature,1401,2549,1858,2801
image (918).png,2476,3480,stamp,1519,2958,1827,3435
image (919).png,2480,3484,signature,1510,2620,1736,2821
image (919).png,2480,3484,stamp,1434,2922,1707,3383
image (92).png,2472,3480,signature,1453,2448,1826,2673
image (92).png,2472,3480,stamp,936,2527,1223,2998
image (920).png,2472,3480,signature,1431,2622,1707,2880
image (920).png,2472,3480,stamp,726,2645,1029,3199
image (921).png,2472,3484,signature,1467,2446,1797,2732
image (921).png,2472,3484,stamp,1971,2305,2267,2816
image (922).png,2472,3480,signature,1379,2471,1707,2717
image (922).png,2472,3480,stamp,645,2465,938,2908
image (923).png,2468,3476,signature,1413,2485,1775,2703
image (923).png,2468,3476,stamp,1999,2182,2317,2658
image (924).png,2476,3480,signature,1294,2667,1982,2942
image (924).png,2476,3480,stamp,2013,1888,2305,2448
image (925).png,2472,3480,signature,1482,2617,1899,2852
image (925).png,2472,3480,stamp,2004,1916,2299,2465
image (926).png,2468,3480,signature,1416,2583,1834,2841
image (926).png,2468,3480,stamp,1919,1630,2234,2235
image (927).png,2476,3476,signature,1323,2513,1882,2776
image (927).png,2476,3476,stamp,199,2524,502,3005
image (928).png,2472,3480,signature,1442,2521,1712,2790
image (928).png,2472,3480,stamp,2055,930,2337,1417
image (929).png,2476,3480,signature,268,2224,510,2426
image (929).png,2476,3480,stamp,1198,2415,1670,2891
image (93).png,2476,3484,signature,1401,2446,2034,2754
image (93).png,2476,3484,stamp,2060,2434,2368,2928
image (930).png,2476,3476,signature,304,2563,511,2776
image (930).png,2476,3476,stamp,1232,2485,1697,2972
image (931).png,2476,3480,signature,239,2409,564,2628
image (931).png,2476,3480,stamp,1167,2415,1606,2908
image (932).png,2468,3476,signature,240,2238,564,2468
image (932).png,2468,3476,stamp,1139,2149,1557,2530
image (933).png,2476,3472,signature,294,2297,444,2493
image (933).png,2476,3472,stamp,1321,2214,1768,2594
image (934).png,2476,3472,signature,290,2230,626,2460
image (934).png,2476,3472,stamp,1265,2460,1735,2817
image (935).png,2484,3476,signature,333,2530,779,2787
image (935).png,2484,3476,stamp,1218,2513,1651,2961
image (936).png,2476,3484,signature,352,2311,786,2541
image (936).png,2476,3484,stamp,1259,2591,1689,2995
image (937).png,2480,3476,signature,260,2222,532,2451
image (937).png,2480,3476,stamp,505,2686,949,3089
image (938).png,2476,3472,signature,266,2309,731,2527
image (938).png,2476,3472,stamp,1439,2465,1855,2862
image (939).png,2480,3476,signature,258,2479,529,2641
image (939).png,2480,3476,stamp,1601,2821,2023,3156
image (94).png,2472,3484,signature,1467,2406,1786,2653
image (94).png,2472,3484,stamp,846,2614,1161,3130
image (940).png,2468,3480,signature,276,2269,781,2476
image (940).png,2468,3480,stamp,850,2717,1297,3126
image (941).png,2468,3476,signature,273,2468,598,2669
image (941).png,2468,3476,stamp,589,2921,1015,3179
image (942).png,2468,3476,signature,506,2244,933,2552
image (942).png,2468,3476,stamp,273,2753,700,3033
image (943).png,2468,3476,signature,242,2289,571,2485
image (943).png,2468,3476,stamp,260,2770,674,3089
image (944).png,2472,3484,signature,197,2395,436,2597
image (944).png,2472,3484,stamp,315,2872,750,3152
image (945).png,2476,3476,signature,245,2535,560,2759
image (945).png,2476,3476,stamp,629,2961,1070,3330
image (946).png,2472,3480,signature,329,2426,465,2605
image (946).png,2472,3480,stamp,900,2734,1333,3149
image (947).png,2476,3480,signature,294,2465,949,2757
image (947).png,2476,3480,stamp,980,2762,1377,3098
image (948).png,2476,3480,signature,408,2516,824,2807
image (948).png,2476,3480,stamp,940,2863,1337,3177
image (949).png,2468,3480,signature,255,2331,528,2588
image (949).png,2468,3480,stamp,750,2745,1188,3048
image (95).png,2476,3476,signature,1535,2597,1820,2854
image (95).png,2476,3476,stamp,1461,2966,1777,3352
image (950).png,2472,3476,signature,266,2339,514,2546
image (950).png,2472,3476,stamp,918,2709,1335,3061
image (951).png,2476,3480,signature,281,2577,551,2824
image (951).png,2476,3480,stamp,1060,2846,1483,3160
image (952).png,2472,3476,signature,389,2490,853,2748
image (952).png,2472,3476,stamp,1049,2832,1469,3162
image (953).png,2468,3476,signature,313,2586,664,2809
image (953).png,2468,3476,stamp,1036,2737,1485,3151
image (954).png,2472,3480,signature,549,2432,744,2712
image (954).png,2472,3480,stamp,1761,2818,2187,3194
image (955).png,2476,3480,signature,324,2280,813,2600
image (955).png,2476,3480,stamp,1764,2785,2191,3154
image (956).png,2480,3476,signature,309,2222,547,2429
image (956).png,2480,3476,stamp,1850,2681,2250,3162
image (957).png,2472,3476,signature,259,2507,498,2725
image (957).png,2472,3476,stamp,1888,2737,2336,3112
image (958).png,2476,3480,signature,515,2454,996,2729
image (958).png,2476,3480,stamp,1666,2465,2105,2835
image (959).png,2472,3472,signature,371,2622,721,2823
image (959).png,2472,3472,stamp,1714,2348,2136,2655
image (96).png,2476,3484,signature,1410,2513,1806,2827
